m_id,prime,C1,C2,C3,C4,C5,C6,Valence,Arousal,like,u_id
35,none,1,1,0,1,0,0,0,1,1,3
5,va,-2,2,-2,-2,2,2,2,-2,2,3
32,popular,2,0,-1,1,0,1,0,1,2,3
72,popular,1,0,0,2,0,1,0,1,1,3
66,lyrics,1,1,-1,1,0,0,0,1,1,3
19,none,0,0,1,-1,0,-1,-1,-1,-1,3
29,lyrics,1,0,-1,2,-1,0,0,1,1,3
63,none,1,0,1,1,0,1,-1,1,0,3
3,none,2,2,-2,1,1,1,2,1,1,3
43,popular,1,1,-1,0,0,1,1,0,1,3
58,lyrics,1,1,0,1,0,1,1,1,1,3
80,none,0,0,1,1,0,0,-1,1,-1,3
12,va,2,2,-1,1,1,1,1,1,2,3
30,lyrics,1,0,0,0,0,0,0,1,0,3
22,va,1,0,1,1,0,1,-1,1,1,3
48,popular,1,0,0,1,1,1,0,1,0,3
11,popular,0,1,1,-1,0,1,0,0,1,3
65,va,-1,-1,2,0,0,1,-1,-1,2,3
38,none,0,0,1,1,0,0,0,0,0,3
61,va,0,0,1,-1,0,1,-1,1,1,3
14,popular,1,0,1,2,0,0,-1,1,1,3
34,lyrics,1,1,1,1,0,2,1,0,2,3
56,lyrics,1,0,1,1,0,0,-1,1,0,3
52,lyrics,1,0,0,1,0,0,0,0,0,3
87,popular,1,1,-1,1,2,2,1,1,1,3
76,lyrics,1,0,-1,1,0,0,0,1,0,3
68,lyrics,1,0,1,1,1,1,0,1,0,3
100,lyrics,1,1,0,1,0,0,1,1,0,3
81,va,2,1,0,1,0,0,0,1,1,3
46,va,1,1,-1,0,1,1,1,0,1,3
50,popular,1,0,0,1,0,0,0,1,1,3
73,lyrics,1,1,-1,1,0,1,2,1,1,3
42,lyrics,1,0,1,1,1,1,-1,1,1,3
54,va,1,0,0,1,0,1,0,0,0,3
67,popular,-1,-1,1,1,1,1,-1,1,1,3
98,popular,1,0,1,1,0,1,-1,1,-1,3
45,lyrics,1,0,0,1,0,1,0,1,0,3
26,lyrics,1,1,-1,1,-1,-1,1,1,1,13
41,va,1,-1,1,2,-1,-1,-1,2,0,13
62,popular,1,1,0,1,-1,-1,1,1,0,13
20,lyrics,0,1,-1,-1,-1,0,1,-1,0,13
7,none,1,0,1,1,-1,0,0,1,0,13
99,none,1,1,-1,1,-1,0,1,1,1,13
59,lyrics,1,1,-1,-1,-1,2,1,-1,1,13
33,va,1,1,-1,1,-1,1,1,1,1,13
55,va,1,1,-1,1,0,0,1,1,1,13
94,none,1,1,-1,0,-1,1,1,0,1,13
73,lyrics,1,1,-1,1,-1,0,1,1,1,13
58,lyrics,1,0,0,1,-1,-1,0,2,0,13
49,none,1,1,-1,-1,-1,0,1,0,1,13
66,lyrics,1,1,0,-1,-1,0,1,-1,0,13
37,none,1,1,-1,1,1,-1,0,1,0,13
29,lyrics,1,-1,1,1,-1,0,-1,1,0,13
34,lyrics,1,0,1,-1,-1,-1,0,-1,0,13
86,none,1,1,0,-1,-1,0,1,-1,0,13
47,popular,1,1,-1,-1,-1,1,1,-1,1,13
27,popular,1,1,-1,-1,1,1,1,-1,1,13
31,none,0,1,0,-1,-1,0,1,-1,0,13
48,popular,1,1,-1,2,-1,-1,1,1,1,13
71,popular,1,2,0,-1,0,1,1,-1,2,13
70,popular,0,1,0,-2,-1,1,1,-1,1,13
6,va,1,-1,1,1,-1,-1,-1,1,-1,13
43,popular,1,1,-1,0,-1,1,1,0,1,13
22,va,1,0,1,2,-1,-1,0,1,1,13
44,none,1,2,-1,-1,-1,0,2,-1,2,13
3,none,1,1,-1,0,1,-1,1,0,0,13
77,lyrics,1,1,-2,-1,-2,2,2,0,1,14
52,lyrics,1,1,-1,-1,-1,1,1,0,1,13
71,none,2,2,-2,-1,-2,0,2,0,1,14
99,va,1,1,-2,1,-2,-2,1,1,0,14
15,popular,0,0,1,-1,-1,-1,-1,-1,0,13
30,lyrics,1,1,-1,1,-1,-1,1,1,0,13
83,va,1,1,-2,0,-2,0,1,0,0,14
27,lyrics,-1,1,0,-2,0,0,0,0,0,14
97,none,1,2,-2,0,-2,0,1,1,0,14
8,va,1,-1,-1,1,-1,-1,0,1,0,13
20,none,-1,1,1,-2,-2,-1,0,-2,0,14
79,popular,1,1,-1,1,-1,1,1,1,1,13
17,none,1,-1,0,1,1,-2,0,1,0,14
80,none,1,-1,-1,1,-1,-1,-1,1,0,13
92,popular,2,0,-1,1,-2,0,1,1,0,14
19,lyrics,-1,0,2,-2,-1,-2,-1,-2,0,14
23,lyrics,1,1,-1,1,1,0,1,1,1,13
18,none,2,1,1,1,-2,-2,0,1,0,14
84,popular,1,0,1,1,-1,-1,-1,1,0,13
28,popular,2,1,1,0,0,0,0,1,1,14
97,popular,1,1,-1,1,-1,0,1,0,1,13
29,va,2,0,1,1,-1,-2,-1,1,0,14
96,popular,0,1,-1,-1,1,1,1,-1,0,13
76,popular,2,-1,-2,1,0,-2,0,1,0,14
66,none,1,2,0,-2,-2,0,1,0,0,14
89,lyrics,1,1,0,-1,-1,0,1,-1,1,13
52,va,1,0,0,0,-2,0,0,0,0,14
9,none,1,2,1,-2,-2,1,1,-2,0,14
3,lyrics,2,1,-2,0,1,-2,0,-1,0,14
8,none,2,-1,-2,1,-2,-2,0,1,-1,14
63,popular,1,0,-2,0,-2,-2,0,0,0,14
69,va,0,-1,1,0,-1,-1,0,0,0,13
77,none,1,1,-1,-1,-1,2,1,-1,1,13
46,va,1,1,-1,-1,-1,0,1,-1,1,13
76,lyrics,1,1,-1,2,-1,-1,1,1,0,13
35,none,1,0,-1,1,-1,-1,0,1,0,13
42,lyrics,1,0,-1,1,0,-1,0,1,0,13
100,lyrics,1,-1,-1,1,-1,-1,0,1,0,13
30,none,1,-1,0,1,0,-2,0,1,0,14
1,lyrics,1,-1,1,-1,0,-2,0,1,0,14
85,popular,1,-1,1,1,-1,-2,0,1,0,14
65,popular,-1,2,2,-2,-2,1,1,-2,0,14
60,none,1,1,-1,-1,-1,0,1,-1,1,13
57,va,1,1,-1,1,0,-1,0,1,0,13
4,popular,1,2,-1,-1,-1,-1,1,-1,2,13
50,popular,1,1,-1,1,-1,0,1,1,2,13
38,none,-1,-1,0,-1,-1,-1,0,-1,0,13
74,none,-1,-1,0,-1,1,-1,-1,-1,-1,13
56,lyrics,1,-1,0,1,-1,-1,0,1,0,13
82,va,1,1,0,1,-1,-1,1,1,0,13
25,lyrics,1,1,-1,-1,1,0,1,0,0,13
11,popular,-1,1,0,-1,-1,0,1,-1,1,13
2,va,1,1,-1,2,-1,-1,1,1,2,13
28,none,1,0,1,0,0,-1,0,1,0,13
92,none,1,1,-1,1,-1,-1,1,1,2,13
68,lyrics,1,1,0,1,-1,-1,1,1,1,13
87,popular,1,1,-1,1,-1,0,0,1,1,13
64,va,1,-1,0,1,-1,-2,-2,1,-1,13
93,none,1,1,-1,0,-1,0,1,0,2,13
45,lyrics,1,-1,-1,1,-1,-1,0,1,0,13
83,popular,1,1,-1,-1,-1,1,1,-1,1,13
14,popular,1,-1,1,1,-1,-1,-1,1,0,13
19,none,-1,-1,1,-1,0,-1,-1,-1,-1,13
40,none,1,1,-1,1,-1,-1,1,1,1,13
12,va,1,1,0,1,-1,-1,0,1,0,13
10,lyrics,1,1,-1,1,-1,0,1,1,1,13
54,va,1,-1,-1,1,-1,-1,0,1,0,13
24,popular,0,-1,-1,-1,1,-1,0,-1,0,13
36,va,-1,1,-1,-1,-1,-1,1,-1,0,13
1,popular,1,1,-1,1,0,-1,1,1,0,13
72,popular,1,1,-1,1,-1,-1,1,1,2,13
61,va,0,1,-1,-1,-1,-1,1,-1,1,13
85,va,1,1,-1,2,-1,-1,1,2,1,13
43,none,1,1,-2,1,-2,1,1,1,0,7
70,lyrics,0,1,-2,0,-2,0,1,0,1,7
72,lyrics,1,0,-1,1,-2,0,0,1,0,7
59,popular,0,2,-2,-1,-2,1,1,-1,1,7
30,va,1,0,-2,1,-2,-2,0,1,0,7
98,lyrics,0,0,-1,1,-2,-1,0,1,0,7
42,va,1,1,-2,1,1,-2,0,1,0,7
40,popular,0,0,1,2,-2,-2,0,2,-1,7
23,va,2,1,-1,1,-2,0,1,2,2,7
71,va,0,1,-2,0,-2,1,0,0,0,7
93,popular,1,1,-2,1,-2,0,0,1,0,7
75,va,0,-1,0,-1,0,-2,0,-1,-1,7
69,lyrics,1,-1,1,1,-2,-1,-1,1,0,7
81,popular,-2,-2,2,1,0,-2,-2,1,-2,7
84,va,1,1,-2,1,-2,0,0,1,1,7
34,va,1,1,-2,0,-2,0,0,0,0,7
33,none,1,1,-2,2,-2,0,0,1,0,7
50,va,2,1,0,2,-2,-1,0,2,2,7
11,va,-1,-1,1,1,-2,0,-1,1,0,7
37,lyrics,-1,-1,-2,1,2,0,0,1,-1,7
67,lyrics,-2,-2,2,2,1,-2,0,2,-2,7
20,popular,0,2,-2,-2,-2,0,1,-2,0,7
60,va,2,1,-2,2,-2,-1,1,2,1,7
71,popular,1,2,-2,1,-2,0,2,1,2,7
18,va,-1,-1,0,2,-2,-2,-1,2,-1,7
100,lyrics,1,0,0,1,1,0,-1,0,-1,7
57,va,2,1,-2,1,0,-2,0,1,1,7
39,va,1,1,-2,1,-2,0,1,1,0,7
53,lyrics,1,1,-2,1,-2,1,1,1,1,7
61,va,-2,2,-2,-2,-2,1,2,-2,1,7
25,lyrics,-2,-1,-2,-1,1,1,0,-1,0,7
94,none,2,1,-2,1,-2,-1,1,1,2,7
12,va,2,1,-1,2,-1,-2,1,2,-1,7
24,popular,-2,-1,1,-1,1,-2,-2,-1,-2,7
40,none,1,-2,1,2,-2,-2,-2,2,-1,7
75,lyrics,-1,-1,1,-1,2,-2,0,-1,-1,7
30,lyrics,-1,-2,1,1,-2,-2,-1,1,-1,7
55,va,0,0,0,2,-2,-1,1,2,-1,7
84,popular,2,1,0,2,-2,-1,1,2,1,7
76,lyrics,2,0,-2,2,2,-2,1,2,1,7
33,va,2,2,-2,2,0,-1,2,2,1,7
6,va,0,0,1,2,-2,-2,0,2,0,7
69,va,-1,0,-2,1,-2,0,0,-1,-1,7
83,popular,1,2,-2,1,-1,1,1,1,1,7
4,popular,2,1,-2,1,2,-1,1,1,0,7
93,none,2,2,-2,2,-2,1,2,2,2,7
46,va,1,1,-2,1,0,2,2,1,1,7
96,popular,-2,1,-2,-2,2,0,1,-2,-2,7
59,lyrics,-2,2,-2,-2,-2,1,1,-2,0,7
31,none,1,2,-2,0,-2,1,2,0,2,7
65,va,-2,2,-2,-1,-2,2,2,-1,1,7
8,va,2,-1,2,1,1,-2,-2,1,0,7
70,popular,0,1,-2,1,-2,0,-1,-1,0,7
35,none,2,-1,1,2,-2,-2,-1,2,1,7
79,popular,0,1,-2,2,-2,2,1,2,1,7
64,va,-2,-2,2,0,-2,-2,-2,0,-2,7
58,lyrics,2,-1,1,2,-2,0,-1,2,1,7
22,va,2,1,0,2,-2,0,0,2,1,7
10,lyrics,1,1,-2,1,-2,-2,0,1,0,7
44,none,2,2,-2,2,-2,-1,2,2,2,7
80,none,1,-1,1,2,-2,0,-1,2,1,7
97,popular,1,1,-2,1,-2,0,1,1,0,7
11,popular,-2,2,-2,-2,-2,1,2,-2,1,7
86,none,-1,2,-2,-1,0,1,2,-2,1,7
72,popular,2,2,-2,2,-2,-1,1,2,0,7
42,lyrics,2,1,-2,1,2,-1,1,1,-1,7
92,none,2,1,-2,1,0,1,1,1,1,7
21,none,2,2,-2,1,2,0,2,1,2,7
82,va,2,0,-1,2,2,-2,1,2,-2,7
27,popular,1,0,0,0,2,0,0,0,-1,7
98,popular,2,1,-2,2,0,-2,0,2,0,7
67,popular,2,-2,2,2,2,-2,-2,2,-2,7
7,none,2,-1,1,2,0,1,-1,2,-1,7
45,lyrics,2,-1,1,2,0,0,-1,2,-1,7
1,popular,2,0,1,1,0,0,0,0,1,7
88,popular,-2,1,-2,-2,-2,-1,1,-2,-1,7
23,lyrics,2,1,-2,1,0,0,1,2,2,7
91,none,0,0,-2,0,-2,-2,0,0,-2,7
29,lyrics,2,-1,1,2,-2,-2,-1,2,-1,7
48,popular,2,0,0,2,0,-2,0,0,-1,7
81,va,2,1,-1,1,-2,-2,0,2,0,7
43,popular,2,1,-2,1,-2,1,1,1,1,7
90,va,1,0,-2,1,-2,-1,0,2,1,7
16,none,2,0,-2,0,0,0,1,0,2,7
68,lyrics,1,2,-2,1,-2,2,1,1,1,7
95,lyrics,0,2,1,0,-2,0,0,1,-1,7
50,popular,2,1,-1,1,-2,-2,1,1,2,7
17,popular,2,-1,1,2,-2,-2,-1,2,-2,7
13,none,-2,1,2,-2,-2,-2,1,-2,1,7
52,lyrics,1,2,-2,2,-2,-1,1,2,0,7
51,popular,1,0,-2,-2,1,-2,1,-1,-1,7
41,va,-2,-2,2,2,-2,1,-2,2,-1,7
19,none,-2,-2,2,-1,-2,-2,-2,-2,-2,7
9,popular,1,2,-2,1,-2,2,2,1,2,7
15,popular,0,0,1,0,-2,0,-1,0,-1,7
73,lyrics,1,1,-2,1,-2,0,1,1,0,7
34,lyrics,1,2,-1,1,-2,0,2,1,0,7
60,none,1,2,-2,1,-2,0,2,1,2,7
3,none,0,2,-2,0,0,-1,1,0,2,7
99,none,1,0,-2,1,-2,-2,1,1,-1,7
78,none,1,0,-1,2,-2,-1,0,2,1,7
56,lyrics,2,1,-2,1,-2,-2,-1,2,0,7
20,lyrics,-1,1,-2,-1,-2,-1,1,-1,0,7
26,lyrics,2,1,-2,2,0,0,1,2,2,7
85,va,2,0,-1,2,0,0,-1,2,-1,7
32,popular,2,2,-2,2,-2,-2,2,1,2,7
87,popular,1,0,-1,2,1,1,0,2,-1,7
2,va,2,2,-2,1,0,-1,1,1,1,7
77,none,1,2,-2,2,-2,2,2,2,2,7
38,none,-2,0,-2,-2,-2,-1,1,-2,0,7
28,none,2,1,-1,2,1,-1,1,1,0,7
54,va,2,2,-2,2,0,-1,-1,2,-1,7
89,lyrics,2,2,-2,1,0,2,2,1,1,7
63,none,2,-1,1,2,0,-1,1,2,1,7
62,popular,2,0,-1,2,-2,-2,0,2,1,7
5,va,-2,0,-2,-2,1,2,1,-2,0,7
47,popular,1,1,-2,0,1,1,2,0,2,7
66,lyrics,1,2,-1,2,-2,-2,2,2,2,7
37,none,-1,0,-1,1,2,-1,0,1,-1,7
49,none,1,2,-2,1,0,-1,2,1,2,7
74,none,-2,0,-2,-2,2,1,0,-2,0,7
36,va,-2,-2,1,0,0,-2,0,-1,0,7
14,popular,2,-1,1,2,0,-2,0,2,-1,7
62,va,2,1,-2,1,-2,-2,2,1,0,14
4,va,2,2,-1,1,2,2,2,1,2,18
20,va,-2,2,1,-2,-2,0,1,-2,0,14
89,va,2,2,-1,-1,-2,1,1,-1,0,14
28,lyrics,2,1,1,0,1,-2,0,1,0,14
26,none,1,1,-2,1,-2,-2,1,1,0,14
53,va,2,0,-1,1,0,-1,0,1,0,14
99,lyrics,1,1,-1,0,-2,-2,0,1,0,14
29,none,2,0,1,1,0,-2,0,1,0,14
23,none,1,0,-2,0,-2,-2,0,1,0,14
57,none,2,-2,-2,1,-1,-2,0,1,-1,14
59,va,0,2,1,-2,-2,1,0,-2,1,14
36,lyrics,1,-2,2,-2,0,-2,-1,-2,-1,14
91,lyrics,2,-1,2,-2,0,-2,0,0,-1,14
81,lyrics,1,2,-1,0,-2,-2,1,1,0,14
31,va,-1,1,1,-1,-2,0,0,0,0,14
46,none,-2,1,2,0,0,0,0,0,0,14
56,popular,0,2,1,1,0,-1,-1,0,0,18
35,popular,2,1,-2,2,-2,-2,1,2,0,14
70,va,-2,1,2,-2,-2,0,-1,-2,0,14
3,lyrics,2,2,1,-1,0,1,1,0,1,18
75,none,1,-2,2,-1,2,-2,0,1,0,14
82,lyrics,2,0,1,0,-2,-2,0,1,0,14
22,popular,1,1,1,-1,1,1,1,1,1,18
7,va,2,0,1,1,-2,-2,-1,1,0,14
10,none,2,1,-1,1,0,1,2,1,2,18
90,none,2,-1,-2,2,-2,-2,0,2,0,14
73,none,1,1,-2,1,-2,0,2,1,1,14
73,va,2,2,-1,1,1,1,1,1,1,18
77,popular,1,2,-2,0,-1,1,2,0,1,14
49,va,2,2,-2,0,-2,0,2,0,2,14
55,none,1,-1,1,1,0,-2,0,1,-1,14
16,popular,-1,-2,2,-2,-2,-1,-1,-1,-1,14
83,va,2,1,-1,1,1,1,1,1,1,18
47,none,2,1,-1,1,2,2,2,1,2,18
68,va,1,2,0,0,0,1,1,1,1,18
88,lyrics,0,0,2,-1,0,0,-1,-1,0,18
58,va,2,1,-2,1,0,1,2,2,1,18
39,none,2,2,-1,1,1,1,2,-1,1,18
8,none,1,-1,1,0,-1,-1,0,0,0,12
68,va,1,1,0,0,0,0,0,1,1,12
54,none,0,0,1,-1,-1,-1,-1,0,0,12
71,none,-1,0,0,0,1,-1,0,-1,0,12
13,va,-1,0,0,-1,0,-1,0,-1,-1,12
16,lyrics,1,0,0,-1,-1,1,0,0,1,12
79,lyrics,0,0,0,1,-1,0,0,2,0,12
37,popular,1,0,0,0,2,0,0,0,0,12
52,va,1,1,0,0,0,1,0,1,0,12
21,lyrics,1,1,-1,-1,0,1,1,0,1,12
39,none,0,1,-1,-1,-1,2,2,0,2,12
66,none,0,1,0,-1,-1,0,0,0,0,12
12,none,1,0,0,2,-1,0,0,1,1,12
67,va,0,0,0,1,0,0,0,0,-1,12
61,none,-1,-1,0,-2,-1,0,0,0,1,12
1,va,1,0,0,1,1,0,0,1,1,12
32,none,1,0,-1,1,1,0,0,1,1,12
69,popular,1,0,0,0,1,-1,0,1,0,12
45,none,1,-1,0,1,-1,-1,-1,1,-1,12
7,popular,0,0,0,1,-1,0,0,1,0,12
49,lyrics,1,1,-2,0,0,0,2,1,1,12
91,popular,0,0,1,1,-1,0,0,0,-1,12
92,popular,0,0,1,2,-1,-1,0,1,1,12
23,popular,1,1,-1,2,0,0,1,1,1,12
33,lyrics,0,0,0,1,-1,-1,0,1,0,12
99,va,1,1,-1,0,-1,1,1,0,1,12
73,va,0,1,-1,2,-1,1,1,2,1,12
56,popular,0,1,0,1,-1,1,0,1,1,12
31,popular,0,0,0,1,0,0,0,0,0,12
36,popular,0,-1,0,-1,0,0,0,-2,0,12
57,popular,1,1,-2,2,1,-1,1,2,0,12
96,lyrics,0,1,1,-2,1,1,0,-1,0,12
63,popular,0,0,0,1,-1,-1,0,1,0,12
46,lyrics,0,0,0,0,1,1,0,0,0,12
28,popular,1,2,-1,1,0,0,0,0,0,12
10,none,1,0,-1,0,1,-1,0,0,0,12
14,va,1,0,0,0,1,-1,0,-1,0,12
98,va,1,0,-2,1,0,0,0,-1,0,12
6,lyrics,0,-1,0,0,0,-1,-1,-1,-1,12
82,popular,0,0,0,1,2,0,0,0,-1,12
76,popular,1,0,0,2,-1,-1,0,2,0,12
89,none,1,2,-2,0,0,1,1,0,1,12
88,lyrics,0,2,-1,-1,0,1,1,-1,1,12
90,lyrics,0,-1,0,2,0,-1,0,2,0,12
93,lyrics,1,0,1,1,-1,-1,0,1,0,12
26,va,1,1,-1,1,0,0,2,0,1,12
77,lyrics,0,2,-2,-1,0,2,2,0,2,12
18,none,1,0,1,2,1,1,0,1,2,12
87,none,0,1,0,1,0,1,0,1,0,12
97,none,1,1,0,1,1,1,1,0,1,12
10,popular,0,0,0,0,1,0,0,0,-1,12
60,popular,0,0,-1,1,0,-1,0,1,0,12
54,lyrics,0,0,1,1,-1,-1,-1,0,0,12
95,none,0,0,0,1,0,0,0,1,-1,12
99,lyrics,1,1,0,1,0,0,1,1,1,12
34,none,1,1,0,0,1,-1,0,1,2,12
14,lyrics,1,-1,0,0,0,-2,0,-1,1,12
62,va,1,0,0,2,-1,-1,0,2,0,12
47,va,1,2,0,0,-1,1,1,0,1,12
92,lyrics,1,0,1,2,0,-1,0,1,2,12
78,lyrics,1,0,0,1,0,-1,0,1,0,12
94,popular,1,0,0,1,1,-1,0,1,1,12
41,none,-1,-1,-1,1,-1,-1,-1,2,0,12
52,popular,0,1,0,1,0,0,0,1,0,12
77,popular,0,2,-2,0,1,2,2,0,2,12
88,va,0,0,-1,-2,-1,0,1,-1,0,12
42,popular,1,0,0,1,0,-1,0,1,0,12
11,lyrics,0,0,1,0,0,0,-1,0,0,12
6,none,1,0,1,1,0,-1,-1,2,0,12
15,none,0,0,1,0,0,0,-1,-1,-1,12
96,none,0,1,0,-1,1,1,1,-1,1,12
20,va,1,1,-1,-1,0,0,1,-1,0,12
7,va,0,0,0,2,-1,-1,0,2,0,12
1,lyrics,1,0,0,-1,1,-1,-1,1,1,12
49,va,1,1,-2,2,1,0,1,1,1,12
81,lyrics,1,-1,0,1,0,-2,-1,1,-1,12
25,va,1,0,0,-1,1,-1,0,0,0,12
37,va,1,1,-2,2,1,0,0,2,0,12
87,va,1,0,0,1,0,1,0,1,0,12
84,none,1,1,0,1,0,1,2,1,1,12
5,popular,-1,1,-2,-2,2,1,0,-1,0,12
76,none,1,0,0,2,-1,-1,0,2,0,12
40,va,0,0,0,1,-1,-1,0,1,-1,12
45,va,0,-1,0,1,0,0,0,1,-1,12
22,none,0,0,0,1,-1,0,0,1,0,12
35,popular,1,0,-1,1,-1,-2,0,1,0,12
86,popular,1,0,0,-1,0,0,1,0,0,12
48,va,0,0,-1,2,-1,0,0,2,1,12
53,va,1,1,-1,2,-1,0,0,2,1,12
79,none,1,1,1,1,-1,-1,0,1,0,12
28,lyrics,0,0,0,1,1,-1,0,1,1,12
75,none,-1,-1,1,0,1,-1,-1,0,-1,12
70,va,1,1,-1,-2,-1,1,0,-1,0,12
26,none,1,1,-1,1,0,0,1,1,2,12
23,none,1,1,-1,2,1,0,1,1,2,12
4,none,1,0,1,1,0,1,0,0,2,12
57,none,1,0,0,2,2,-2,0,2,0,12
56,none,1,0,0,2,-1,0,0,2,0,12
46,none,0,1,0,0,1,1,0,-1,0,12
44,popular,0,1,-1,1,-1,1,1,1,1,12
51,lyrics,2,1,-1,-2,-2,-1,-1,-2,1,19
62,lyrics,2,1,-2,2,-1,-2,1,2,2,19
74,va,1,2,-2,-2,2,2,1,0,2,19
92,va,2,2,1,2,-2,1,2,1,2,19
80,va,1,-1,1,-1,1,-1,-1,1,0,19
97,lyrics,1,2,1,1,-1,1,2,2,2,19
34,va,2,2,-2,1,-2,1,2,2,2,19
48,lyrics,1,-1,1,1,-2,-1,-1,2,0,19
23,va,2,2,-1,1,1,0,1,2,2,19
66,va,0,2,-2,-1,-2,1,2,1,1,19
77,va,2,2,-2,0,-1,2,2,1,2,19
76,va,1,2,-2,1,-2,-2,0,2,0,19
35,va,1,1,-1,1,-1,-2,-1,2,-1,19
84,va,2,0,2,1,-2,0,0,2,0,19
95,va,1,-1,-1,1,2,-1,1,-1,-1,19
26,popular,2,2,-1,2,-2,-1,2,2,1,19
27,va,-1,2,-2,1,2,2,1,1,1,19
45,popular,-1,-1,-1,-2,-2,0,-1,1,-1,19
42,va,2,2,-1,1,-1,0,1,2,2,19
86,va,2,1,1,-2,-2,1,0,-2,1,19
91,va,1,-1,1,-1,-2,-1,-1,-1,0,19
22,lyrics,1,-1,1,-1,-2,1,0,-1,0,19
16,va,-2,-1,1,-2,-1,1,-1,-2,-1,19
30,va,2,-1,-1,2,-2,-2,0,2,0,19
31,lyrics,-1,1,1,-2,-1,-1,0,-2,1,19
78,popular,1,-1,-2,2,-2,-1,0,1,0,19
7,lyrics,1,-1,1,1,-1,-1,0,1,-1,19
13,lyrics,2,-1,2,-2,-2,-1,0,-2,-1,19
73,popular,1,2,-2,1,-1,2,2,1,2,19
37,lyrics,1,1,-2,1,2,1,1,1,1,19
64,none,1,-1,1,1,-2,-2,-2,-2,-2,19
83,none,0,2,-2,0,1,2,2,1,2,19
70,lyrics,2,1,1,-2,-2,1,0,-1,1,19
89,popular,1,2,-2,-1,-2,2,2,1,1,19
24,va,-2,-2,2,-2,2,-2,0,-2,-2,19
69,lyrics,1,-1,2,1,-2,1,-1,1,0,19
72,lyrics,1,2,-1,2,-2,0,0,2,1,19
93,popular,0,1,1,1,-2,1,1,1,0,19
90,popular,2,1,-2,1,-1,-1,1,1,0,19
25,va,-1,-1,0,-2,1,0,0,-2,0,14
50,none,2,0,-2,1,-2,-2,1,1,0,14
55,popular,1,2,-2,2,-2,1,1,2,2,19
40,va,1,-1,0,1,0,-2,0,1,-1,14
71,va,2,2,1,1,-2,2,2,1,2,19
48,va,1,0,0,1,-1,-1,0,1,0,14
38,va,-2,1,0,-2,-2,-1,0,-2,0,14
52,popular,2,1,-2,0,-2,0,1,0,0,14
54,popular,2,0,1,1,-2,0,-1,1,1,19
84,none,1,1,0,0,-2,-1,0,1,0,14
11,lyrics,-2,1,1,-2,-2,-1,0,-2,0,14
81,popular,-1,-1,-2,-2,-2,-2,0,-1,-2,19
41,none,1,-2,2,1,1,-2,0,1,0,14
39,lyrics,0,2,1,1,-1,2,2,1,2,19
14,lyrics,1,-1,1,0,-2,-2,0,0,0,14
6,popular,-1,-2,1,2,-2,-1,-1,1,-1,19
98,none,1,1,1,0,-2,-2,0,0,0,14
15,none,-1,-2,2,-2,-1,-2,-1,-2,-1,14
61,lyrics,0,2,-1,-2,-2,2,0,-1,1,19
80,popular,0,-1,1,0,-1,-2,-1,0,0,14
88,none,-2,1,0,-2,-1,-2,0,-2,1,19
9,lyrics,-1,2,0,-2,-2,0,1,-2,1,14
18,popular,2,-1,1,1,1,-2,0,1,0,14
58,popular,-1,-1,-1,2,-2,0,0,2,-1,19
60,popular,2,1,-2,-2,-2,-1,2,0,1,14
95,none,1,2,1,1,2,-1,0,1,1,14
56,va,1,1,-1,2,-2,0,1,2,1,19
66,popular,0,2,1,-1,-2,-1,0,0,0,14
43,none,0,2,-1,-1,0,1,2,1,2,19
100,popular,1,-1,0,1,-1,-2,0,1,0,14
86,popular,-1,0,2,-2,0,-2,0,-2,-1,14
25,popular,-1,-1,1,1,-1,1,0,0,0,19
34,none,2,2,1,0,-1,-1,1,0,1,14
22,none,1,-1,0,1,-2,-1,0,1,0,14
8,lyrics,2,0,1,2,-2,-1,-1,1,0,19
30,popular,2,0,-2,1,-2,-2,0,1,0,14
13,popular,-2,0,2,-2,1,-2,-1,-2,-1,14
24,lyrics,-2,-2,0,-2,2,-2,0,-2,-1,14
12,lyrics,2,0,-2,1,-2,-2,0,1,0,14
74,popular,-2,-2,2,-2,1,-2,0,-2,-1,14
21,popular,2,1,-2,0,-1,0,1,0,0,14
94,popular,2,-1,0,-1,-1,-1,0,0,0,14
78,lyrics,1,-2,-1,1,0,-2,0,1,0,14
39,popular,1,2,1,0,-2,1,2,0,2,14
92,lyrics,2,-1,1,1,0,-2,0,1,0,14
44,popular,1,1,1,0,-2,-1,1,0,1,14
51,none,0,2,1,-2,0,-2,0,-2,0,14
69,none,1,-1,0,1,1,-2,0,1,0,14
72,va,2,1,-2,1,-2,-2,1,1,1,14
88,va,-2,1,2,-2,0,-2,1,-2,0,14
43,lyrics,1,-1,2,0,-2,-1,0,1,0,14
3,popular,2,1,-2,0,0,-2,0,0,0,14
83,lyrics,1,2,-2,0,-2,1,1,0,1,14
93,va,1,0,0,0,-2,-2,0,0,0,14
5,popular,-2,2,0,-2,1,1,0,-2,0,14
63,va,2,0,-2,1,-2,-2,0,1,0,14
54,lyrics,2,0,1,1,0,-2,0,1,0,14
3,va,-1,2,-1,1,-2,-1,-1,2,1,19
79,none,2,1,1,1,-1,-1,1,1,1,14
27,none,0,1,-1,-2,-1,-1,0,-2,0,14
2,lyrics,1,2,1,2,-2,1,1,2,2,19
2,none,2,2,-2,1,-2,-2,0,1,1,14
8,popular,2,-1,1,1,-1,-2,0,1,-1,14
59,popular,1,2,-2,-2,-2,1,2,-2,2,19
